decision_id,cluster_id,document_category,decision_date,title,applicant,sanction_strength,sanction_types,monetary_amount,case_type,violated_articles
1559,10,privacy_impact_review,2022-08-10,「식품위생법 시행규칙」 일부개정안에 대한 개인정보 침해 요인 평가 결과,식품의약품안전처,1,개선권고,,,
1561,7,privacy_impact_review,2022-08-10,「산업집적활성화 및 공장설립에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,1,개선권고,,,
1563,12,privacy_impact_review,2022-08-10,「산업안전보건법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,고용노동부장관,0,,,,
1565,3,privacy_impact_review,2022-08-10,「군사경찰 수사규칙」 제정안에 대한 개인정보 침해요인 평가 결과,국방부장관,0,,,,
1567,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,강원도,4,과태료,1000000.0,유출·침해;동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1569,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(생년월일 : )부산광역시,4,과태료,1000000.0,동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
157,11,complaint_or_interpretation,2018-12-24,의정부시의 영상정보처리기기 설치목적 추가를 위한 법령해석에 관한 건,의정부시장,0,,,영상정보 처리,제23조;제25조;제38조;제42조
1571,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(생년월일: )부산시,4,과태료,1000000.0,동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1573,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )서울시대표자,4,과태료,1000000.0,유출·침해;동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1575,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,경기대표자,4,과태료,1000000.0,유출·침해;동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1577,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(주) (사업자등록번호 : )서울특별시대표자,4,과태료,1000000.0,유출·침해;동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1579,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(주) (사업자등록번호 : )대전광역시대표자,4,과태료,1000000.0,유출·침해;동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1581,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(주)ㅇㅇ건설 (사업자등록번호 : )서울특별시대표자,4,과태료,1000000.0,유출·침해;동의·고지 위반;영상정보 처리,제18조;제25조;제5조;제63조;제75조
1583,8,enforcement,2022-06-22,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,주식회사 ○○○ (사업자등록번호 : )광주광역시대표자,4,과태료;공표명령,5000000.0,유출·침해;동의·고지 위반;영상정보 처리;정보주체 권리보장,제15조;제18조;제2조;제5조;제61조;제63조;제66조;제75조
1585,2,enforcement,2022-07-13,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,ㅇㅇㅇㅇㅇㅇㅇㅇ (사업자등록번호 : 000000000)ㅇㅇㅇ ㅇㅇㅇ ㅇㅇㅇ ㅇㅇㅇㅇ ㅇㅇㅇ대표자 ㅇㅇㅇ,4,과태료;공표명령,6000000.0,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반,제29조;제39조의6;제48조의2;제48조의5;제4조;제63조;제66조;제75조;제7조;제8조
1587,15,enforcement,2022-07-13,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : 　　　　　　　　),4,과징금;과태료;공표명령,7800000.0,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반,제21조;제29조;제2조;제39조의15;제48조의11;제48조의2;제4조;제5조;제63조;제66조;제6조;제75조;제7조;제8조
159,11,other,2014-12-22,「건전가정의례준칙」 제7조 제2항 [별표2]에 대한 개선의견 심의ㆍ의결 건,행정자치부장관,0,,,민감정보·고유식별정보,제7조
1607,11,other,2022-08-10,부동산 등기 지연 안내를 위한 수원시 보유 개인정보 이용에 관한 건,수원시장(팔달구),0,,,정보주체 권리보장,
1609,2,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,3600000.0,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반;정보주체 권리보장,제29조;제2조;제30조;제3조;제63조;제6조;제75조;제8조
161,6,data_provision_request,2018-12-10,정부청사관리본부의 채권회수를 위한 세무서 보유 개인정보 제공에 관한 건,행정안전부 정부청사관리본부장,0,,,목적 외 이용,제14조의2;제18조;제23조;제24조의2;제2조;제30조;제32조;제38조;제68조;제6조;제72조;제73조;제81조의13;제82조;제84조;제8조
1611,2,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,3000000.0,유출·침해;동의·고지 위반;안전조치 미흡;처리위탁;정보주체 권리보장,제29조;제2조;제30조;제3조;제63조;제6조;제75조
1613,15,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,4500000.0,유출·침해;동의·고지 위반;안전조치 미흡;접근권한·내부통제;정보주체 권리보장,제29조;제2조;제30조;제3조;제4조;제5조;제63조;제6조;제75조;제8조
1615,2,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,4500000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;접근권한·내부통제;정보주체 권리보장,제29조;제2조;제30조;제32조;제3조;제4조;제5조;제63조;제75조;제8조
1617,15,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,1,개선권고,,유출·침해;안전조치 미흡;민감정보·고유식별정보;정보주체 권리보장,제29조;제2조;제30조;제3조;제64조;제6조;제7조;제8조
1619,15,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,13500000.0,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반;민감정보·고유식별정보;접근권한·내부통제;정보주체 권리보장,제21조;제24조;제24조의2;제29조;제2조;제30조;제3조;제4조;제63조;제75조;제7조;제85조의3;제8조
1621,2,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,7800000.0,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,제15조;제18조;제29조;제2조;제30조;제4조;제5조;제63조;제6조;제75조;제8조
1623,2,enforcement,2022-05-25,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료,3600000.0,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,제29조;제2조;제30조;제3조;제63조;제6조;제75조;제7조
1625,11,other,2022-07-13,경찰청의 범죄 수사 업무 수행을 위한 가상자산 지갑주소거래소 정보 제공 요청에 관한 건,경찰청장,1,개선권고,,,제2조
163,7,privacy_impact_review,2021-10-13,「산림교육의 활성화에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,산림청장,0,,,,
165,7,privacy_impact_review,2021-10-21,「자격기본법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,교육부장관,0,,,,
1667,10,privacy_impact_review,2022-09-08,「약사법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,식품의약품안전처장,1,개선권고,,,제38조의2
1669,7,privacy_impact_review,2022-09-14,「지역상권 상생 및 활성화에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,중소벤처기업부장관,1,개선권고,,,
167,3,privacy_impact_review,2021-10-21,「보호관찰등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,
1671,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,,4,과태료;개선권고,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1673,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1675,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1677,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4200000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;접근권한·내부통제,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1679,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1681,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : ),4,과태료;시정명령,4200000.0,유출·침해;동의·고지 위반;안전조치 미흡,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1683,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4200000.0,유출·침해;동의·고지 위반;안전조치 미흡,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1685,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;개선권고,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1687,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;공표명령;개선권고,9600000.0,유출·침해;동의·고지 위반;안전조치 미흡;보유기간·파기 위반;민감정보·고유식별정보;정보주체 권리보장,제18조;제21조;제29조;제2조;제30조;제5조;제63조;제64조;제66조;제6조;제75조;제7조;제8조
1689,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보;접근권한·내부통제,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
169,11,other,2014-12-22,「정보통신망 이용촉진 및 정보보호 등에 관한 법률 시행령」 제60조 제2항 [별표 5]에 대한 개선의견 심의ㆍ의결 건,행정자치부장관,0,,,유출·침해;민감정보·고유식별정보,제48조의4;제60조
1691,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1693,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
1695,2,enforcement,2021-09-08,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령,4800000.0,유출·침해;동의·고지 위반;안전조치 미흡;민감정보·고유식별정보,제18조;제29조;제2조;제30조;제5조;제63조;제64조;제6조;제75조;제7조;제8조
